movie_id,title
828,蚁人2：黄蜂女现身 Ant-Man and the Wasp
829,追凶者也
830,火海凌云 Экипаж
831,红鳉鱼 赤めだか
832,铁线虫入侵 연가시
833,招魂 The Conjuring
834,汉娜 Hanna
835,X战警：第一战 X-Men: First Class
836,爱的成人式 イニシエーション・ラブ
837,独立日2：卷土重来 Independence Day: Resurgence
838,猛虫过江
839,斯大林格勒 Сталинград
840,金陵十三钗
841,背水一战 The Last Stand
842,巴霍巴利王2：终结 Baahubali 2: The Conclusion
843,在一起
844,杀破狼2 殺破狼2
845,军火贩 War Dogs
846,巨人捕手杰克 Jack the Giant Slayer
847,全民目击
848,非常幸运
849,宿主 The Host
850,请叫我英雄 アイアムアヒーロー
851,午夜巴黎 Midnight in Paris
852,绝命航班 Last Flight
853,蜘蛛侠：英雄归来 Spider-Man: Homecoming
854,决战中途岛 Midway
855,撒娇女人最好命
856,金矿 Gold
857,奸臣 간신
858,蒙太奇 몽타주
859,孩子们 아이들...
860,普罗旺斯的夏天 Avis de mistral
861,给朱丽叶的信 Letters to Juliet
862,逆光飞翔 逆光飛翔
863,通灵神探 Solace
864,生化危机：复仇 バイオハザード：ヴェンデッタ
865,赴汤蹈火 Hell or High Water
866,睡在我上铺的兄弟
867,魔力月光 Magic in the Moonlight
868,蓝色骨头
869,B+侦探 B+偵探
870,屏住呼吸 Don't Breathe
871,神探驾到 浮華宴
872,夏日乐悠悠
873,陀地驱魔人 陀地驅魔人
874,无问西东
875,有钱男与贫穷女：纽约篇 リッチマン、プアウーマン in ニューヨーク
876,侠探杰克：永不回头 Jack Reacher: Never Go Back
877,僵尸 殭屍
878,一页台北 一頁台北
879,武侠
880,如父如子 そして父になる
881,箭士柳白猿
882,我不是潘金莲
883,男人不可以穷 男人唔可以窮
884,万有引力
885,追逐繁星的孩子 星を追う子ども
886,法老与众神 Exodus: Gods and Kings
887,女蛹
888,极恶非道 アウトレイジ
889,哆啦A梦：大雄的金银岛 ドラえもん のび太の宝島
890,安娜·卡列尼娜 Anna Karenina
891,过春天
892,永无止境 Limitless
893,邪不压正
894,凯文怎么了 We Need to Talk About Kevin
895,云中行走 The Walk
896,神战：权力之眼 Gods of Egypt
897,名侦探柯南：唐红的恋歌 名探偵コナン から紅の恋歌
898,犯罪都市 범죄도시
899,精灵旅社 Hotel Transylvania
900,关云长
901,触不可及(美版) The Upside
902,天使陷落 Angel Has Fallen
903,妈妈别哭 돈 크라이 마미
904,海洋深处 In the Heart of the Sea
905,新木乃伊 The Mummy
906,后备计划 The Back-Up Plan
907,神探蒲松龄
908,美国队长3 Captain America: Civil War
909,猩球崛起 Rise of the Planet of the Apes
910,黑处有什么
911,致我们终将逝去的青春
912,快乐的大脚2 Happy Feet Two
913,天才眼镜狗 Mr. Peabody & Sherman
914,逆战
915,涉足荒野 Wild
916,质朴却厉害！校阅女孩 河野悦子 地味にスゴイ！DX 校閲ガール・河野悦子
917,第五波 The 5th Wave
918,危情时速 Unstoppable
919,妈妈咪鸭
920,危情谍战 Knight and Day
921,白蛇传说
922,鼠来宝4：萌在囧途 Alvin and the Chipmunks: The Road Chip
923,玉子爱情故事 たまこラブストーリー
924,勇敢传说 Brave
925,机械师 The Mechanic
926,未来警察 未來警察
927,所以……和黑粉结婚了
928,八星抱喜
929,湄公河行动
930,国王的演讲 The King's Speech
931,天空之眼 Eye in the Sky
932,成长边缘 The Edge of Seventeen
933,挪威的森林 ノルウェイの森
934,有一个地方只有我们知道
935,音为爱 SuckSeed ห่วยขั้นเทพ
936,超体 Lucy
937,龙之谷：破晓奇兵
938,极地大冒险2 Niko 2: Lentäjäveljekset
939,恶老板 Horrible Bosses
940,三少爷的剑
941,实习生 The Intern
942,捉妖记2
943,大梦想家 Saving Mr. Banks
944,盗钥匙的方法 鍵泥棒のメソッド
945,最好的我们
946,新娘大作战
947,黑镜：圣诞特别篇 Black Mirror: White Christmas
948,断片之险途夺宝
949,特殊身份
950,弗兰兹 Frantz
951,脱轨时代
952,钢铁侠3 Iron Man 3
953,唐人街探案2
954,年轻气盛 Youth
955,福尔摩斯先生 Mr. Holmes
956,惊天破
957,廉政风云 廉政風雲 煙幕
958,丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn
959,拜见岳父大人3 Little Fockers
960,劫案迷云 Stolen
961,邻居 이웃사람
962,哥哥太爱我了怎么办 兄に愛されすぎて困ってます
963,剩者为王
964,记忆中的玛妮 思い出のマーニー
965,家族之苦2 家族はつらいよ2
966,谎言西西里
967,反贪风暴4 P風暴
968,印度暴徒 Thugs of Hindostan
969,分裂 Split
970,九条命 Nine Lives
971,木星上行 Jupiter Ascending
972,真实魔鬼游戏 リアル鬼ごっこ
973,血滴子
974,帕特森 Paterson
975,霍比特人1：意外之旅 The Hobbit: An Unexpected Journey
976,绝地逃亡 Skiptrace
977,转山
978,爱出色
979,科洛弗道10号 10 Cloverfield Lane
980,三生三世十里桃花
981,死侍 Deadpool
982,极盗车神 Baby Driver
983,魁拔之十万火急
984,我们 Us
985,跟我的前妻谈恋爱
986,美姐
987,狂兽 狂獸
988,英伦对决 The Foreigner
989,猩红山峰 Crimson Peak
990,毒战 毒戰
991,致所有我曾爱过的男孩 To All the Boys I've Loved Before
992,完美感觉 Perfect Sense
993,天才少女 Gifted
994,濑户内海 セトウツミ
995,新铁血战士 Predators
996,战狼2
997,梦想合伙人
998,一个小忙 A Simple Favor
999,陆垚知马俐
1000,华丽上班族 華麗上班族
1001,地雷区 Under sandet
1002,坚不可摧 Unbroken
1003,嘉年华
1004,哪啊哪啊神去村 WOOD JOB！神去なあなあ日常
1005,真幌站前多田便利屋 まほろ駅前多田便利軒
1006,家庭作业 The Art of Getting By
1007,微爱之渐入佳境
1008,整容日记
1009,猎神：冬日之战 The Huntsman: Winter's War
1010,豪勇七蛟龙 The Magnificent Seven
1011,芳华
1012,疾速备战 John Wick: Chapter 3 - Parabellum
1013,茉莉牌局 Molly's Game
1014,城中大盗 The Town
1015,我的男友和狗 只要一分鐘
1016,爱的那点性事 The Little Death
1017,神奇动物在哪里 Fantastic Beasts and Where to Find Them
1018,悲惨世界 Les misérables
1019,观相 관상
1020,卧底巨星
1021,乘风破浪
1022,阿拉姜色
1023,驯龙高手2 How to Train Your Dragon 2
1024,小委托人 어린 의뢰인
1025,白雪公主杀人事件 白ゆき姫殺人事件
1026,盗马记 盜馬記
1027,怒 怒り
1028,巴比龙 Papillon
1029,七十七天
1030,山河故人
1031,复仇者联盟2：奥创纪元 Avengers: Age of Ultron
1032,跑调天后 Florence Foster Jenkins
1033,铁甲钢拳 Real Steel
1034,前任攻略
1035,犯罪现场 犯罪現場
1036,咖啡公社 Café Society
1037,门锁 도어락
1038,自杀专卖店 Le magasin des suicides
1039,青蜂侠 The Green Hornet
1040,佛罗里达乐园 The Florida Project
1041,亡命驾驶 Drive
1042,最强囍事 最強囍事
1043,小屁孩日记 Diary of a Wimpy Kid
1044,鸭王 鴨王
1045,幸运钥匙 럭키
1046,复仇者联盟 The Avengers
1047,伴娘 Bridesmaids
1048,北京爱情故事
1049,扑通扑通我的人生 두근두근 내 인생
1050,明日世界 Tomorrowland
1051,我的间谍前男友 The Spy Who Dumped Me
1052,王者 더 킹
1053,我的早更女友
1054,一路惊喜
1055,明日的我与昨日的你约会 ぼくは明日、昨日のきみとデートする
1056,阿黛拉的非凡冒险 Les aventures extraordinaires d'Adèle Blanc-Sec
1057,检察官外传 검사외전
1058,双子杀手 Gemini Man
1059,雄狮 Lion
1060,爱情无线牵 No Strings Attached
1061,波西·杰克逊与魔兽之海 Percy Jackson: Sea of Monsters
1062,极恶非道2 アウトレイジ ビヨンド
1063,0.5毫米 0.5ミリ
1064,消失的子弹
1065,杀戮 Carnage
1066,高地战 고지전
1067,牛仔和外星人 Cowboys & Aliens
1068,碟中谍6：全面瓦解 Mission: Impossible - Fallout
1069,疾速追杀 John Wick
1070,驯龙高手3 How to Train Your Dragon: The Hidden World
1071,暴疯语
1072,狂暴巨兽 Rampage
1073,黑暗面 La cara oculta
1074,火影忍者剧场版：博人传 BORUTO -NARUTO THE MOVIE-
1075,小丑回魂2 It: Chapter Two
1076,孤独的幸存者 Lone Survivor
1077,唐顿庄园：2012圣诞特别篇 Downton Abbey: A Journey to the Highlands
1078,浪客剑心 るろうに剣心
1079,南国野兽 Beasts of the Southern Wild
1080,罗宾汉 Robin Hood
1081,72家租客
1082,我的见鬼女友 오싹한 연애
1083,阿尔法：狼伴归途 Alpha
1084,大话天仙
1085,特别响，非常近 Extremely Loud and Incredibly Close
1086,巨鳄风暴 Crawl
1087,生存家族 サバイバルファミリー
1088,思悼 사도
1089,敦刻尔克 Dunkirk
1090,狼少女与黑王子 オオカミ少女と黒王子
1091,谜巢
1092,华颐：吞噬怪物的孩子 화이 : 괴물을 삼킨 아이
1093,摆渡人
1094,大力神 The Legend of Hercules
1095,我的P.S.搭档 나의 PS 파트너
1096,那夜凌晨，我坐上了旺角开往大埔的红VAN 那夜凌晨，我坐上了旺角開往大埔的紅VAN
1097,塔利 Tully
1098,控制
1099,气球 Ballon
1100,前任3：再见前任
1101,宅女侦探桂香
1102,快乐到家
1103,炙热 Parched
1104,升级 Upgrade
1105,代号47 Hitman: Agent 47
1106,传奇 Legend
1107,哭声 곡성
1108,魁拔之大战元泱界
1109,滚蛋吧！肿瘤君
1110,异星战场 John Carter
1111,我们的世界 우리들
1112,小时代4：灵魂尽头
1113,大侦探福尔摩斯2：诡影游戏 Sherlock Holmes: A Game of Shadows
1114,贝利叶一家 La famille Bélier
1115,银河护卫队2 Guardians of the Galaxy Vol. 2
1116,神探夏洛克：可恶的新娘 Sherlock: The Abominable Bride
1117,念念
1118,帕克 Parker
1119,我们的存在(上) 僕等がいた 前篇
1120,法官老爹 The Judge
1121,突袭 The Raid
1122,超级大坏蛋 Megamind
1123,重生男人 Repo Men
1124,叶问：终极一战 葉問：終極一戰
1125,大明劫
1126,夺命地铁 Метро
1127,第一夫人 Jackie
1128,十月初五的月光
1129,百元之恋 百円の恋
1130,夏洛特烦恼
1131,超感猎杀：完结特别篇 Sense8 Finale Special
1132,鬼夫 พี่มากพระโขนง
1133,天才捕手 Genius
1134,极速复仇 Faster
1135,致命急件 Premium Rush
1136,爸爸的假期
1137,回家的路 집으로 가는 길
1138,九层妖塔
1139,金刚：骷髅岛 Kong: Skull Island
1140,上帝之国 God's Own Country
1141,欧洲攻略
1142,百星酒店
1143,弯刀 Machete
1144,妙笔生花 The Words
1145,朝花夕誓 さよならの朝に約束の花をかざろう
1146,此房是我造 The House That Jack Built
1147,无人驾驶
1148,推拿
1149,小羊肖恩 Shaun the Sheep Movie
1150,救火英雄
1151,蚯蚓 지렁이
1152,叶问2：宗师传奇
1153,魔警
1154,深夜食堂2 続・深夜食堂
1155,歪小子斯科特对抗全世界 Scott Pilgrim vs. the World
1156,小屁孩日记2 Diary of a Wimpy Kid 2: Rodrick Rules
1157,最后的巫师猎人 The Last Witch Hunter
1158,黑夜传说4：觉醒 Underworld: Awakening
1159,名侦探柯南：业火的向日葵 名探偵コナン 業火の向日葵
1160,鱼 ギョ
1161,有完没完
1162,极线杀手 Polar
1163,白夜行
1164,机械姬 Ex Machina
1165,银河护卫队 Guardians of the Galaxy
1166,乌云背后的幸福线 Silver Linings Playbook
1167,白雪公主与猎人 Snow White and the Huntsman
1168,大世界
1169,白兔糖 うさぎドロップ
1170,死亡飞车2 Death Race 2
1171,奇幻森林 The Jungle Book
1172,皮囊之下 Under the Skin
1173,决胜时刻
1174,西游记女儿国
1175,天使的性 El sexo de los ángeles
1176,可爱的你 五個小孩的校長
1177,极盗者 Point Break
1178,绝世高手
1179,醉乡民谣 Inside Llewyn Davis
1180,阿拉丁 Aladdin
1181,黄金兄弟
1182,鼠来宝3 Alvin and the Chipmunks: Chip-Wrecked
1183,舞出我人生4 Step Up: Revolution
1184,边境杀手 Sicario
1185,过年好
1186,绝命海拔 Everest
1187,流浪地球
1188,你好，陌生人 กวน มึน โฮ
1189,从天“儿”降
1190,昆虫总动员 Minuscule: la Vallée des Fourmis Perdues
1191,向阳处的她 陽だまりの彼女
1192,柳如是
1193,天台爱情
1194,通灵男孩诺曼 ParaNorman
1195,误杀
1196,叶问前传
1197,海王 Aquaman
1198,恶之教典 悪の教典
1199,炮友 Friends with Benefits
1200,赤焰战场2 Red 2
1201,火龙对决
1202,提着心吊着胆
1203,亲爱的新年好
1204,第36个故事 第36個故事
1205,夜孔雀
1206,叶问外传：张天志 葉問外傳：張天志
1207,遗落战境 Oblivion
1208,摩天大楼 High-Rise
1209,缝纫机乐队
1210,下一任：前任
1211,出轨的女人 出軌的女人
1212,潘多拉 판도라
1213,蜡笔小新：梦境世界大突击 クレヨンしんちゃん 爆睡!ユメミーワールド大突撃
1214,绝杀慕尼黑 Движение вверх
1215,鲨滩 The Shallows
1216,少年巴比伦
1217,恋爱恐慌症
1218,食梦者 バクマン。
1219,万万没想到
1220,冰川时代5：星际碰撞 Ice Age: Collision Course
1221,雷神3：诸神黄昏 Thor: Ragnarok
1222,王牌特工：特工学院 Kingsman: The Secret Service
1223,前目的地 Predestination
1224,黑水 Dark Waters
1225,厕所英雄 Toilet - Ek Prem Katha
1226,火影忍者剧场版：终章 THE LAST -NARUTO THE MOVIE-
1227,十万个冷笑话2
1228,笔仙
1229,从今以后 Hereafter
1230,82年生的金智英 82년생 김지영
1231,刀见笑
1232,全球热恋
1233,诸神之战 Clash of the Titans
1234,中国合伙人2
1235,机械心 Jack et la mécanique du coeur
1236,东方快车谋杀案 Poirot: Murder on the Orient Express
1237,爸妈不在家 爸媽不在家
1238,星际迷航2：暗黑无界 Star Trek Into Darkness
1239,将爱情进行到底
1240,等一个人咖啡 等一個人咖啡
1241,大坏狐狸的故事 Le Grand Méchant Renard et autres contes...
1242,巨额来电
1243,超能敢死队 Ghostbusters
1244,格列佛游记 Gulliver's Travels
1245,爱丽丝梦游仙境2：镜中奇遇记 Alice Through the Looking Glass
1246,摩天楼 타워
1247,企鹅公路 ペンギン・ハイウェイ
1248,冒牌上尉 Der Hauptmann
1249,大地惊雷 True Grit
1250,“吃吃”的爱
1251,我和我的祖国
1252,天降美食2 Cloudy with a Chance of Meatballs 2
1253,灰姑娘 Cinderella
1254,秦时明月之龙腾万里
1255,摇摆de婚约
1256,脑男 脳男
1257,野马 Mustang
1258,虎胆龙威5 A Good Day to Die Hard
1259,雪怪大冒险 Smallfoot
1260,菲洛梅娜 Philomena
1261,传奇的诞生 Pelé: Birth of a Legend
1262,雪花秘扇 Snow Flower and the Secret Fan
1263,我的英雄学院：两位英雄 僕のヒーローアカデミア THE MOVIE ～2人の英雄～
1264,废柴特工 American Ultra
1265,"蝙蝠侠：黑暗骑士归来(上) Batman: The Dark Knight Returns, Part 1"
1266,一吻定情
1267,影子爱人 影子愛人
1268,爱宠大机密2 The Secret Life of Pets 2
1269,林肯律师 The Lincoln Lawyer
1270,愚行录 愚行録
1271,孔子
1272,鸣梁海战 명량
1273,女主角失格 ヒロイン失格
1274,名侦探柯南：沉默的十五分钟 名探偵コナン 沈黙の15分
1275,警戒结束 End of Watch
1276,我的少女时代 我的少女時代
1277,白雪公主之魔镜魔镜 Mirror Mirror
1278,忍者神龟：变种时代 Teenage Mutant Ninja Turtles
1279,二十 스물
1280,降魔传
1281,魔法师的学徒 The Sorcerer's Apprentice
1282,生化危机5：惩罚 Resident Evil: Retribution
1283,疯狂的外星人
1284,我是谁：没有绝对安全的系统 Who Am I - Kein System ist sicher
1285,摘金奇缘 Crazy Rich Asians
1286,侏罗纪世界 Jurassic World
1287,少年菀得 완득이
1288,情圣
1289,安非他命
1290,美国队长 Captain America: The First Avenger
1291,飞虎出征 飛虎出征
1292,人类清除计划2：无政府状态 The Purge: Anarchy
1293,突袭2：暴徒 The Raid 2: Berandal
1294,奋斗
1295,弗兰西丝·哈 Frances Ha
1296,喜羊羊与灰太狼之飞马奇遇记
1297,受益人
1298,弗兰克 Frank
1299,"蝙蝠侠：黑暗骑士归来(下) Batman: The Dark Knight Returns, Part 2"
1300,愚人节 エイプリルフールズ
1301,伸冤人 The Equalizer
1302,他是龙 Он - дракон
1303,泰迪熊2 Ted 2
1304,荡寇风云
1305,星际迷航3：超越星辰 Star Trek Beyond
1306,编舟记 舟を編む
1307,假装情侣
1308,斯诺登 Snowden
1309,生吃 Grave
1310,侏罗纪世界2 Jurassic World: Fallen Kingdom
1311,丧尸乐园2 Zombieland: Double Tap
1312,分手合约
1313,金鸡SSS 金雞SSS
1314,一九四二
1315,反贪风暴2 S風暴
1316,辉夜姬物语 かぐや姫の物語
1317,无处可逃 The Company You Keep
1318,后裔 The Descendants
1319,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
1320,登堂入室 Dans la maison
1321,死亡录像3：创世纪 [REC]³ Génesis
1322,脱单告急
1323,随波逐流 Just Go with It
1324,跳舞吧！大象
1325,第七子：降魔之战 Seventh Son
1326,小姐 아가씨
1327,银行匪帮 Takers
1328,晚秋 만추
1329,分手说爱你 分手說愛你
1330,倾国之恋 W.E.
1331,SPEC：翔 SPEC〜翔〜
1332,天气之子 天気の子
1333,洛杉矶之战 Battle: Los Angeles
1334,协商 협상
1335,妖猫传
1336,未择之路
1337,超时空同居
1338,摇摆狂潮 스윙키즈
1339,反叛的童谣 Revolting Rhymes
1340,寻找金钟旭 김종욱 찾기
1341,燃烧女子的肖像 Portrait de la jeune fille en feu
1342,金色梦乡 ゴールデンスランバー
1343,航海王之黄金城 ONE PIECE FILM GOLD
1344,摄影机不要停！ カメラを止めるな！
1345,速度与激情：特别行动 Fast & Furious Presents: Hobbs & Shaw
1346,那年夏天你去了哪里
1347,我的特工爷爷 特工爺爺
1348,寒战2 寒戰II
1349,惊奇队长 Captain Marvel
1350,追捕
1351,兰戈 Rango
1352,世界尽头 The World's End
1353,在这世界的角落 この世界の片隅に
1354,恋爱通告
1355,小熊维尼 Winnie the Pooh
1356,神奇队长 Captain Fantastic
1357,方形 The Square
1358,黄金大劫案
1359,战马 War Horse
1360,菲利普船长 Captain Phillips
1361,猎凶风河谷 Wind River
1362,地久天长
1363,花与爱丽丝杀人事件 花とアリス殺人事件
1364,秘密特工 The Man from U.N.C.L.E.
1365,天生爱情狂 天生愛情狂
1366,名侦探柯南：天空的遇难船 名探偵コナン 天空の難破船
1367,一夜惊喜
1368,倭寇的踪迹
1369,日照重庆
1370,当你熟睡 Mientras duermes
1371,生化危机：诅咒 バイオハザード ダムネーション
1372,祈祷落幕时 祈りの幕が下りる時
1373,女巫季节 Season of the Witch
1374,科学怪狗 Frankenweenie
1375,金钱世界 All the Money in the World
1376,我在雨中等你 The Art of Racing in the Rain
1377,白日梦想家 The Secret Life of Walter Mitty
1378,变身超人 變身
1379,低俗喜剧 低俗喜劇
1380,奥林匹斯的陷落 Olympus Has Fallen
1381,越来越好之村晚
1382,史蒂夫·乔布斯 Steve Jobs
1383,逃出绝命镇 Get Out
1384,完美陌生人(西班牙版) Perfectos desconocidos
1385,帝一之国 帝一の國
1386,少年班
1387,初恋这首情歌 Sing Street
1388,45周年 45 Years
1389,电锯惊魂8：竖锯 Jigsaw
1390,电梯里的恶魔 Devil
1391,灵魂战车2：复仇时刻 Ghost Rider: Spirit of Vengeance
1392,攀登者
1393,皇家酒店谋杀案 Bad Times at the El Royale
1394,冬天的骨头 Winter's Bone
1395,新天生一对
1396,卡罗尔 Carol
1397,硬核亨利 Хардкор
1398,武林怪兽
1399,敢死队3 The Expendables 3
1400,吸血鬼猎人林肯 Abraham Lincoln: Vampire Hunter
1401,使徒行者2：谍影行动
1402,逃亡乐队 The Runaways
1403,克隆人 Replicas
1404,逗鸟外传：萌宝满天飞 Storks
1405,熊出没之夺宝熊兵
1406,登月第一人 First Man
1407,金蝉脱壳2：冥府 Escape Plan 2: Hades
1408,奎迪：英雄再起 Creed II
1409,一天 One Day
1410,勇者行动 Act of Valor
1411,快把我哥带走
1412,热血高校3 クローズEXPLODE
1413,罗马情缘 When in Rome
1414,女汉子真爱公式
1415,银魂2 銀魂2 掟は破るためにこそある
1416,乔乔的异想世界 Jojo Rabbit
1417,声之形 聲の形
1418,小妇人 Little Women
1419,英雄本色2018
1420,偶滴神啊 OMG: Oh My God!
1421,华盛顿邮报 The Post
1422,阳光姐妹淘 SUNNY 強い気持ち・強い愛
1423,交响情人梦 最终乐章 后篇 のだめカンタービレ 最終楽章 後編
1424,开心魔法
1425,变身特工 Spies in Disguise
1426,月光男孩 Moonlight
1427,大空头 The Big Short
1428,白头山 백두산
1429,匹夫
1430,忠爱无言
1431,大明猩 미스터 고
1432,愤怒的小鸟2 The Angry Birds Movie 2
1433,阳台上
1434,家族之苦 家族はつらいよ
1435,极品飞车 Need for Speed
1436,港囧
1437,暮色大电影 Vampires Suck
1438,扫毒 掃毒
1439,伸冤人2 The Equalizer 2
1440,在路上 On the Road
1441,动物世界
1442,精英部队2：大敌当前 Tropa de Elite 2 - O Inimigo Agora É Outro
1443,世界末日 This is the End
1444,终结者：创世纪 Terminator Genisys
1445,神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald
1446,巴霍巴利王：开端 Baahubali: The Beginning
1447,冈仁波齐
1448,杰出公民 El ciudadano ilustre
1449,在我入睡前 Before I Go to Sleep
1450,鲨海 47 Meters Down
1451,人类清除计划3 The Purge: Election Year
1452,上帝保佑美国 God Bless America
1453,人间·小团圆 香港仔
1454,小丑回魂 It
1455,纽约纽约
1456,创：战纪 TRON: Legacy
1457,赛车总动员3：极速挑战 Cars 3
1458,家和万事惊 家和萬事驚
1459,海扁王 Kick-Ass
1460,极限挑战之皇家宝藏
1461,蝙蝠侠大战超人：正义黎明 Batman v Superman: Dawn of Justice
1462,101次求婚
1463,念念手纪 君の膵臓をたべたい
1464,全城高考
1465,少年时代 Boyhood
1466,单身日记：好孕来袭 Bridget Jones's Baby
1467,这时对那时错 지금은맞고그때는틀리다
1468,二代妖精之今生有幸
1469,疾速特攻 John Wick: Chapter 2
1470,冰雪奇缘2 Frozen II
1471,恶棍天使
1472,饭局也疯狂
1473,航海王：狂热行动 ONE PIECE STAMPEDE
1474,饥饿站台 El hoyo
1475,女间谍 Spy
1476,疯狂外星人 Home
1477,妈妈咪呀2 Mamma Mia! Here We Go Again
1478,自闭历程 Temple Grandin
1479,天上再见 Au revoir là-haut
1480,三夫
1481,夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～
1482,浪客剑心：京都大火篇 るろうに剣心 京都大火編
1483,魔术师 L'illusionniste
1484,总统杀局 The Ides of March
1485,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall
1486,白鹿原
1487,宝莱坞机器人之恋 Endhiran
1488,财神客栈 財神客棧
1489,大魔术师 大魔術師
1490,闺蜜
1491,苏乞儿 蘇乞兒
1492,大话西游3
1493,僵尸世界大战 World War Z
1494,小门神
1495,钟馗伏魔：雪妖魔灵
1496,横道世之介
1497,低压槽：欲望之城 低壓槽
1498,想爱就爱2 Yes or no 2 รักไม่รัก อย่ากั๊กเลย
1499,像素大战 Pixels
1500,江南1970 강남 1970
1501,致命黑兰 Colombiana
1502,我是女王
1503,形影不离
1504,人间中毒 인간중독
1505,噩梦娃娃屋 Ghostland
1506,说来有点可笑 It's Kind of a Funny Story
1507,将来的事 L'avenir
1508,星际特工：千星之城 Valérian and the City of a Thousand Planets
1509,早间主播 Morning Glory
1510,命运之夜——天之杯II ：迷失之蝶 劇場版Fate/stay night Heaven's Feel II.lost butterfly
1511,枪王之王
1512,初恋红豆冰
1513,犬之岛 Isle of Dogs
1514,原钻 Uncut Gems
1515,隐秘而伟大 은밀하게 위대하게
1516,志明与春娇 志明與春嬌
1517,胜者即是正义 2014SP リーガルハイ・スペシャル
1518,我的美女老板
1519,奔跑吧！兄弟
1520,人类清除计划4 The First Purge
1521,春宵苦短，少女前进吧！ 夜は短し歩けよ乙女
1522,大师兄 大師兄
1523,幕后玩家
1524,速度与激情8 The Fate of the Furious
1525,超级八 Super 8
1526,不惧风暴 Into the Storm
1527,赵氏孤儿
1528,泰山归来：险战丛林 The Legend of Tarzan
1529,摩登年代
1530,高手们 기술자들
1531,奶奶强盗团 육혈포강도단
1532,SPEC：天 劇場版 SPEC〜天〜
1533,鸡皮疙瘩 Goosebumps
1534,娑婆诃 사바하
1535,一个人的武林
1536,给桃子的信 ももへの手紙
1537,窗台上的男人 Man on a Ledge
1538,醉后一夜
1539,两男变错身 The Change-Up
1540,乐高大电影 The Lego Movie
1541,"爱你，罗茜 Love, Rosie"
1542,银魂完结篇：直到永远的万事屋 劇場版 銀魂 完結篇 万事屋よ永遠なれ
1543,杀戮都市 GANTZ
1544,"疯狂愚蠢的爱 Crazy, Stupid, Love"
1545,朱迪 Judy
1546,绣春刀II：修罗战场
1547,森林战士 Epic
1548,五尺天涯 Five Feet Apart
1549,捉妖记
1550,极限特工3：终极回归 xXx: Return of Xander Cage
1551,伦敦陷落 London Has Fallen
1552,碟中谍4 Mission: Impossible - Ghost Protocol
1553,既然青春留不住
1554,"屠魔战士 I, Frankenstein"
1555,想爱就爱 อยากรัก ก็รักเลย
1556,肆式青春 詩季織々
1557,隧道 터널
1558,中邪
1559,大上海
1560,欲望都市2 Sex and the City 2
1561,举起手来2：追击阿多丸号
1562,蒙上你的眼 Bird Box
1563,007：大破天幕杀机 Skyfall
1564,迷镇凶案 Suburbicon
1565,宠物情人 너는 펫
1566,妈阁是座城
1567,何以笙箫默
1568,赤焰战场 Red
1569,追爱大布局 愛情無全順
1570,邻家特工 The Spy Next Door
1571,9号秘事 万圣节特别篇 Inside No. 9  Dead Line
1572,谁的青春不迷茫
1573,的士速递5 Taxi 5
1574,美国行动 American Made
1575,六弄咖啡馆
1576,魔法老师 Absolutely Anything
1577,不再让你孤单
1578,我身体里的那个家伙 내안의 그놈
1579,我愿意
1580,别惹我 Malavita
1581,绣春刀
1582,蓝色情人节 Blue Valentine
1583,谋杀似水年华
1584,三人行
1585,狄仁杰之通天帝国
1586,共助 공조
1587,忍者神龟2：破影而出 Teenage Mutant Ninja Turtles: Out of the Shadows
1588,老笠
1589,极限逃生 엑시트
1590,国家破产之日 국가부도의 날
1591,捉迷藏
1592,使徒行者
1593,仲夏夜惊魂 Midsommar
1594,暮光之城4：破晓(上) The Twilight Saga: Breaking Dawn - Part 1
1595,平常的心 The Normal Heart
1596,反贪风暴 Z風暴
1597,痞子英雄2：黎明升起 痞子英雄2：黎明再起
1598,行骗天下JP：浪漫篇 コンフィデンスマンJP
1599,坏蛋必须死
1600,罪人 Den skyldige
1601,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q
1602,推销员 فروشنده
1603,东北往事之破马张飞
1604,铁娘子：坚固柔情 The Iron Lady
1605,师父
1606,奔爱
1607,车在囧途
1608,雷霆沙赞！ Shazam!
1609,女性瘾者：第一部 Nymphomaniac: Volume I
1610,关灯后 Lights Out
1611,约会之夜 Date Night
1612,麦兜·当当伴我心 麥兜‧噹噹伴我心
1613,第一滴血5：最后的血 Rambo: Last Blood
1614,迷幻 Trance
1615,寄生虫 기생충
1616,证人 증인
1617,绣花鞋
1618,太空救援 Салют-7
1619,艾利之书 The Book of Eli
1620,如梦
1621,复仇者联盟3：无限战争 Avengers: Infinity War
1622,小红帽 Red Riding Hood
1623,三城记
1624,遇见你真好
1625,老炮儿
1626,副作用 Side Effects
1627,被光抓走的人
1628,生命之树 The Tree of Life
1629,刀剑神域：序列之争 劇場版 ソードアート・オンライン -オーディナル・スケール-
1630,宝贝儿
1631,超脑48小时 Criminal
1632,外公芳龄38
1633,泄密者 洩密者們
1634,杀戮都市：O GANTZ:O
1635,无所不能 Kaabil
1636,深夜食堂
